  3.71366E-03,  3.82438E-03,  3.93822E-03,  4.05521E-03,  4.17543E-03,  4.29891E-03,  4.42573E-03,  4.55592E-03,  4.68953E-03,  4.82662E-03,  4.96721E-03,  5.11133E-03,  5.25902E-03,  5.41029E-03,  5.56511E-03,  5.72349E-03,  5.88537E-03,  6.05067E-03,  6.21928E-03,  6.39106E-03,  6.56579E-03,  6.74321E-03,  6.92298E-03,  7.10468E-03,  7.28780E-03,  7.47173E-03,  7.65574E-03,  7.83898E-03,  8.02047E-03,  8.19909E-03,  8.37363E-03,  8.54269E-03,  8.70482E-03,  8.85844E-03,  9.00190E-03,  9.13352E-03,  9.25163E-03,  9.35457E-03,  9.44081E-03,  9.50893E-03,  9.55771E-03,  9.58616E-03,  9.59356E-03,  9.57950E-03,  9.54389E-03,  9.48695E-03,  9.40925E-03,  9.31164E-03,  9.19526E-03,  9.06147E-03,  8.91185E-03,  8.74809E-03,  8.57198E-03,  8.38538E-03,  8.19011E-03,  7.98798E-03,  7.78070E-03,  7.56989E-03,  7.35705E-03,  7.14354E-03,  6.93058E-03,  6.71923E-03,  6.51042E-03,  6.30492E-03,  6.10341E-03,  5.90639E-03,  5.71430E-03,  5.52745E-03,  5.34608E-03,  5.17032E-03,  5.00027E-03,  4.83596E-03,  4.67736E-03,  4.52442E-03,  4.37703E-03,  4.23509E-03,  4.09846E-03,  3.96698E-03,  3.84048E-03,  3.71881E-03,  3.60178E-03,  3.48921E-03,  3.38094E-03,  3.27678E-03,  3.17656E-03,  3.08012E-03,
  3.76992E-03,  3.88459E-03,  4.00257E-03,  4.12395E-03,  4.24878E-03,  4.37714E-03,  4.50910E-03,  4.64471E-03,  4.78405E-03,  4.92718E-03,  5.07415E-03,  5.22503E-03,  5.37987E-03,  5.53869E-03,  5.70153E-03,  5.86840E-03,  6.03928E-03,  6.21413E-03,  6.39289E-03,  6.57542E-03,  6.76156E-03,  6.95107E-03,  7.14364E-03,  7.33885E-03,  7.53621E-03,  7.73509E-03,  7.93473E-03,  8.13423E-03,  8.33254E-03,  8.52846E-03,  8.72059E-03,  8.90742E-03,  9.08727E-03,  9.25833E-03,  9.41870E-03,  9.56641E-03,  9.69948E-03,  9.81595E-03,  9.91398E-03,  9.99186E-03,  1.00481E-02,  1.00815E-02,  1.00912E-02,  1.00767E-02,  1.00378E-02,  9.97487E-03,  9.88849E-03,  9.77972E-03,  9.64993E-03,  9.50076E-03,  9.33406E-03,  9.15187E-03,  8.95630E-03,  8.74951E-03,  8.53365E-03,  8.31079E-03,  8.08291E-03,  7.85184E-03,  7.61926E-03,  7.38668E-03,  7.15543E-03,  6.92667E-03,  6.70137E-03,  6.48037E-03,  6.26432E-03,  6.05374E-03,  5.84905E-03,  5.65053E-03,  5.45837E-03,  5.27268E-03,  5.09350E-03,  4.92081E-03,  4.75453E-03,  4.59456E-03,  4.44075E-03,  4.29295E-03,  4.15096E-03,  4.01459E-03,  3.88364E-03,  3.75789E-03,  3.63715E-03,  3.52119E-03,  3.40982E-03,  3.30284E-03,  3.20004E-03,  3.10123E-03,
  3.82605E-03,  3.94474E-03,  4.06698E-03,  4.19285E-03,  4.32242E-03,  4.45579E-03,  4.59302E-03,  4.73421E-03,  4.87945E-03,  5.02881E-03,  5.18237E-03,  5.34023E-03,  5.50245E-03,  5.66911E-03,  5.84027E-03,  6.01598E-03,  6.19626E-03,  6.38112E-03,  6.57053E-03,  6.76440E-03,  6.96262E-03,  7.16498E-03,  7.37122E-03,  7.58094E-03,  7.79367E-03,  8.00878E-03,  8.22548E-03,  8.44286E-03,  8.65977E-03,  8.87490E-03,  9.08674E-03,  9.29358E-03,  9.49351E-03,  9.68445E-03,  9.86421E-03,  1.00305E-02,  1.01809E-02,  1.03131E-02,  1.04250E-02,  1.05143E-02,  1.05795E-02,  1.06188E-02,  1.06314E-02,  1.06165E-02,  1.05740E-02,  1.05041E-02,  1.04077E-02,  1.02861E-02,  1.01408E-02,  9.97391E-03,  9.78758E-03,  9.58425E-03,  9.36644E-03,  9.13668E-03,  8.89749E-03,  8.65127E-03,  8.40027E-03,  8.14659E-03,  7.89210E-03,  7.63847E-03,  7.38716E-03,  7.13941E-03,  6.89624E-03,  6.65851E-03,  6.42688E-03,  6.20185E-03,  5.98380E-03,  5.77298E-03,  5.56952E-03,  5.37348E-03,  5.18484E-03,  5.00351E-03,  4.82936E-03,  4.66222E-03,  4.50190E-03,  4.34817E-03,  4.20080E-03,  4.05954E-03,  3.92415E-03,  3.79437E-03,  3.66997E-03,  3.55068E-03,  3.43628E-03,  3.32654E-03,  3.22123E-03,  3.12014E-03,
  3.88194E-03,  4.00476E-03,  4.13135E-03,  4.26182E-03,  4.39625E-03,  4.53475E-03,  4.67741E-03,  4.82433E-03,  4.97562E-03,  5.13138E-03,  5.29173E-03,  5.45678E-03,  5.62663E-03,  5.80140E-03,  5.98117E-03,  6.16606E-03,  6.35612E-03,  6.55142E-03,  6.75197E-03,  6.95776E-03,  7.16873E-03,  7.38472E-03,  7.60552E-03,  7.83078E-03,  8.06007E-03,  8.29276E-03,  8.52808E-03,  8.76507E-03,  9.00253E-03,  9.23904E-03,  9.47295E-03,  9.70233E-03,  9.92504E-03,  1.01387E-02,  1.03407E-02,  1.05284E-02,  1.06990E-02,  1.08497E-02,  1.09778E-02,  1.10808E-02,  1.11565E-02,  1.12031E-02,  1.12192E-02,  1.12040E-02,  1.11573E-02,  1.10796E-02,  1.09716E-02,  1.08351E-02,  1.06718E-02,  1.04844E-02,  1.02754E-02,  1.00477E-02,  9.80443E-03,  9.54847E-03,  9.28279E-03,  9.01018E-03,  8.73323E-03,  8.45430E-03,  8.17549E-03,  7.89864E-03,  7.62533E-03,  7.35688E-03,  7.09436E-03,  6.83862E-03,  6.59033E-03,  6.34994E-03,  6.11779E-03,  5.89405E-03,  5.67880E-03,  5.47202E-03,  5.27362E-03,  5.08343E-03,  4.90125E-03,  4.72685E-03,  4.55995E-03,  4.40028E-03,  4.24754E-03,  4.10143E-03,  3.96165E-03,  3.82791E-03,  3.69992E-03,  3.57739E-03,  3.46005E-03,  3.34764E-03,  3.23992E-03,  3.13663E-03,
  3.93751E-03,  4.06454E-03,  4.19559E-03,  4.33077E-03,  4.47017E-03,  4.61393E-03,  4.76214E-03,  4.91493E-03,  5.07244E-03,  5.23478E-03,  5.40210E-03,  5.57454E-03,  5.75225E-03,  5.93536E-03,  6.12404E-03,  6.31841E-03,  6.51861E-03,  6.72476E-03,  6.93695E-03,  7.15522E-03,  7.37959E-03,  7.60998E-03,  7.84624E-03,  8.08810E-03,  8.33517E-03,  8.58688E-03,  8.84247E-03,  9.10095E-03,  9.36109E-03,  9.62137E-03,  9.87998E-03,  1.01348E-02,  1.03834E-02,  1.06230E-02,  1.08507E-02,  1.10633E-02,  1.12574E-02,  1.14298E-02,  1.15771E-02,  1.16962E-02,  1.17846E-02,  1.18399E-02,  1.18604E-02,  1.18451E-02,  1.17938E-02,  1.17069E-02,  1.15855E-02,  1.14315E-02,  1.12474E-02,  1.10360E-02,  1.08008E-02,  1.05450E-02,  1.02724E-02,  9.98647E-03,  9.69066E-03,  9.38820E-03,  9.08207E-03,  8.77493E-03,  8.46913E-03,  8.16668E-03,  7.86928E-03,  7.57831E-03,  7.29487E-03,  7.01981E-03,  6.75375E-03,  6.49709E-03,  6.25009E-03,  6.01285E-03,  5.78536E-03,  5.56750E-03,  5.35908E-03,  5.15986E-03,  4.96955E-03,  4.78783E-03,  4.61435E-03,  4.44876E-03,  4.29071E-03,  4.13982E-03,  3.99575E-03,  3.85814E-03,  3.72667E-03,  3.60101E-03,  3.48086E-03,  3.36591E-03,  3.25588E-03,  3.15052E-03,
  3.99267E-03,  4.12400E-03,  4.25960E-03,  4.39959E-03,  4.54408E-03,  4.69321E-03,  4.84711E-03,  5.00592E-03,  5.16978E-03,  5.33887E-03,  5.51333E-03,  5.69336E-03,  5.87912E-03,  6.07082E-03,  6.26865E-03,  6.47280E-03,  6.68348E-03,  6.90087E-03,  7.12514E-03,  7.35642E-03,  7.59482E-03,  7.84036E-03,  8.09297E-03,  8.35249E-03,  8.61861E-03,  8.89081E-03,  9.16839E-03,  9.45039E-03,  9.73552E-03,  1.00222E-02,  1.03085E-02,  1.05920E-02,  1.08700E-02,  1.11394E-02,  1.13967E-02,  1.16382E-02,  1.18599E-02,  1.20578E-02,  1.22278E-02,  1.23664E-02,  1.24700E-02,  1.25358E-02,  1.25618E-02,  1.25467E-02,  1.24901E-02,  1.23925E-02,  1.22553E-02,  1.20809E-02,  1.18724E-02,  1.16331E-02,  1.13673E-02,  1.10790E-02,  1.07726E-02,  1.04523E-02,  1.01221E-02,  9.78584E-03,  9.44688E-03,  9.10822E-03,  8.77248E-03,  8.44183E-03,  8.11808E-03,  7.80267E-03,  7.49669E-03,  7.20095E-03,  6.91601E-03,  6.64219E-03,  6.37965E-03,  6.12836E-03,  5.88822E-03,  5.65899E-03,  5.44037E-03,  5.23202E-03,  5.03353E-03,  4.84450E-03,  4.66448E-03,  4.49306E-03,  4.32979E-03,  4.17425E-03,  4.02601E-03,  3.88469E-03,  3.74989E-03,  3.62125E-03,  3.49842E-03,  3.38107E-03,  3.26889E-03,  3.16159E-03,
  4.04731E-03,  4.18303E-03,  4.32328E-03,  4.46818E-03,  4.61787E-03,  4.77249E-03,  4.93220E-03,  5.09716E-03,  5.26753E-03,  5.44351E-03,  5.62529E-03,  5.81307E-03,  6.00708E-03,  6.20757E-03,  6.41478E-03,  6.62897E-03,  6.85042E-03,  7.07939E-03,  7.31615E-03,  7.56094E-03,  7.81395E-03,  8.07534E-03,  8.34518E-03,  8.62340E-03,  8.90982E-03,  9.20403E-03,  9.50542E-03,  9.81306E-03,  1.01257E-02,  1.04416E-02,  1.07588E-02,  1.10747E-02,  1.13862E-02,  1.16897E-02,  1.19813E-02,  1.22565E-02,  1.25106E-02,  1.27386E-02,  1.29359E-02,  1.30976E-02,  1.32196E-02,  1.32984E-02,  1.33313E-02,  1.33166E-02,  1.32539E-02,  1.31438E-02,  1.29881E-02,  1.27897E-02,  1.25523E-02,  1.22804E-02,  1.19787E-02,  1.16526E-02,  1.13071E-02,  1.09473E-02,  1.05779E-02,  1.02034E-02,  9.82746E-03,  9.45362E-03,  9.08469E-03,  8.72303E-03,  8.37054E-03,  8.02865E-03,  7.69846E-03,  7.38068E-03,  7.07578E-03,  6.78395E-03,  6.50521E-03,  6.23941E-03,  5.98629E-03,  5.74548E-03,  5.51655E-03,  5.29902E-03,  5.09239E-03,  4.89612E-03,  4.70969E-03,  4.53257E-03,  4.36425E-03,  4.20423E-03,  4.05201E-03,  3.90715E-03,  3.76921E-03,  3.63777E-03,  3.51245E-03,  3.39288E-03,  3.27871E-03,  3.16963E-03,
  4.10133E-03,  4.24153E-03,  4.38652E-03,  4.53643E-03,  4.69143E-03,  4.85167E-03,  5.01731E-03,  5.18855E-03,  5.36557E-03,  5.54858E-03,  5.73781E-03,  5.93351E-03,  6.13594E-03,  6.34539E-03,  6.56218E-03,  6.78664E-03,  7.01911E-03,  7.25996E-03,  7.50956E-03,  7.76826E-03,  8.03642E-03,  8.31431E-03,  8.60217E-03,  8.90009E-03,  9.20805E-03,  9.52579E-03,  9.85283E-03,  1.01883E-02,  1.05311E-02,  1.08795E-02,  1.12312E-02,  1.15836E-02,  1.19331E-02,  1.22759E-02,  1.26071E-02,  1.29217E-02,  1.32139E-02,  1.34778E-02,  1.37075E-02,  1.38972E-02,  1.40416E-02,  1.41362E-02,  1.41777E-02,  1.41639E-02,  1.40942E-02,  1.39694E-02,  1.37918E-02,  1.35649E-02,  1.32934E-02,  1.29829E-02,  1.26393E-02,  1.22690E-02,  1.18782E-02,  1.14729E-02,  1.10587E-02,  1.06407E-02,  1.02232E-02,  9.81013E-03,  9.40449E-03,  9.00881E-03,  8.62504E-03,  8.25461E-03,  7.89851E-03,  7.55736E-03,  7.23146E-03,  6.92084E-03,  6.62535E-03,  6.34466E-03,  6.07833E-03,  5.82583E-03,  5.58657E-03,  5.35993E-03,  5.14527E-03,  4.94193E-03,  4.74927E-03,  4.56667E-03,  4.39353E-03,  4.22925E-03,  4.07329E-03,  3.92513E-03,  3.78428E-03,  3.65026E-03,  3.52266E-03,  3.40107E-03,  3.28511E-03,  3.17443E-03,
  4.15463E-03,  4.29940E-03,  4.44922E-03,  4.60425E-03,  4.76466E-03,  4.93063E-03,  5.10233E-03,  5.27997E-03,  5.46376E-03,  5.65394E-03,  5.85076E-03,  6.05452E-03,  6.26551E-03,  6.48409E-03,  6.71061E-03,  6.94550E-03,  7.18919E-03,  7.44215E-03,  7.70486E-03,  7.97784E-03,  8.26157E-03,  8.55652E-03,  8.86310E-03,  9.18164E-03,  9.51230E-03,  9.85505E-03,  1.02096E-02,  1.05753E-02,  1.09510E-02,  1.13351E-02,  1.17253E-02,  1.21187E-02,  1.25116E-02,  1.28994E-02,  1.32766E-02,  1.36373E-02,  1.39745E-02,  1.42811E-02,  1.45498E-02,  1.47733E-02,  1.49450E-02,  1.50592E-02,  1.51115E-02,  1.50993E-02,  1.50215E-02,  1.48793E-02,  1.46754E-02,  1.44146E-02,  1.41025E-02,  1.37463E-02,  1.33533E-02,  1.29312E-02,  1.24877E-02,  1.20300E-02,  1.15646E-02,  1.10973E-02,  1.06331E-02,  1.01763E-02,  9.73010E-03,  9.29721E-03,  8.87955E-03,  8.47847E-03,  8.09481E-03,  7.72902E-03,  7.38117E-03,  7.05110E-03,  6.73842E-03,  6.44259E-03,  6.16294E-03,  5.89877E-03,  5.64929E-03,  5.41371E-03,  5.19124E-03,  4.98108E-03,  4.78248E-03,  4.59469E-03,  4.41702E-03,  4.24879E-03,  4.08938E-03,  3.93820E-03,  3.79471E-03,  3.65838E-03,  3.52875E-03,  3.40538E-03,  3.28785E-03,  3.17579E-03,
  4.20711E-03,  4.35652E-03,  4.51127E-03,  4.67153E-03,  4.83747E-03,  5.00927E-03,  5.18715E-03,  5.37131E-03,  5.56200E-03,  5.75948E-03,  5.96402E-03,  6.17595E-03,  6.39563E-03,  6.62344E-03,  6.85983E-03,  7.10527E-03,  7.36032E-03,  7.62553E-03,  7.90155E-03,  8.18903E-03,  8.48864E-03,  8.80108E-03,  9.12698E-03,  9.46691E-03,  9.82132E-03,  1.01904E-02,  1.05743E-02,  1.09724E-02,  1.13839E-02,  1.18072E-02,  1.22402E-02,  1.26798E-02,  1.31218E-02,  1.35613E-02,  1.39919E-02,  1.44066E-02,  1.47971E-02,  1.51548E-02,  1.54705E-02,  1.57352E-02,  1.59404E-02,  1.60788E-02,  1.61448E-02,  1.61348E-02,  1.60476E-02,  1.58846E-02,  1.56493E-02,  1.53477E-02,  1.49872E-02,  1.45765E-02,  1.41250E-02,  1.36422E-02,  1.31374E-02,  1.26191E-02,  1.20950E-02,  1.15719E-02,  1.10553E-02,  1.05499E-02,  1.00591E-02,  9.58570E-03,  9.13150E-03,  8.69769E-03,  8.28491E-03,  7.89332E-03,  7.52275E-03,  7.17272E-03,  6.84257E-03,  6.53151E-03,  6.23861E-03,  5.96292E-03,  5.70346E-03,  5.45925E-03,  5.22931E-03,  5.01270E-03,  4.80853E-03,  4.61593E-03,  4.43411E-03,  4.26230E-03,  4.09980E-03,  3.94594E-03,  3.80013E-03,  3.66180E-03,  3.53043E-03,  3.40555E-03,  3.28670E-03,  3.17350E-03,
  4.25865E-03,  4.41280E-03,  4.57258E-03,  4.73816E-03,  4.90973E-03,  5.08750E-03,  5.27167E-03,  5.46249E-03,  5.66020E-03,  5.86508E-03,  6.07746E-03,  6.29768E-03,  6.52614E-03,  6.76327E-03,  7.00959E-03,  7.26566E-03,  7.53212E-03,  7.80966E-03,  8.09905E-03,  8.40115E-03,  8.71682E-03,  9.04700E-03,  9.39261E-03,  9.75453E-03,  1.01335E-02,  1.05303E-02,  1.09450E-02,  1.13777E-02,  1.18279E-02,  1.22941E-02,  1.27744E-02,  1.32656E-02,  1.37634E-02,  1.42620E-02,  1.47546E-02,  1.52327E-02,  1.56865E-02,  1.61054E-02,  1.64780E-02,  1.67930E-02,  1.70394E-02,  1.72080E-02,  1.72913E-02,  1.72847E-02,  1.71865E-02,  1.69983E-02,  1.67251E-02,  1.63742E-02,  1.59554E-02,  1.54796E-02,  1.49587E-02,  1.44045E-02,  1.38281E-02,  1.32398E-02,  1.26487E-02,  1.20624E-02,  1.14872E-02,  1.09279E-02,  1.03884E-02,  9.87105E-03,  9.37769E-03,  8.90920E-03,  8.46588E-03,  8.04755E-03,  7.65366E-03,  7.28338E-03,  6.93572E-03,  6.60953E-03,  6.30363E-03,  6.01678E-03,  5.74775E-03,  5.49535E-03,  5.25842E-03,  5.03586E-03,  4.82660E-03,  4.62968E-03,  4.44417E-03,  4.26922E-03,  4.10405E-03,  3.94792E-03,  3.80018E-03,  3.66019E-03,  3.52741E-03,  3.40132E-03,  3.28144E-03,  3.16736E-03,
  4.30914E-03,  4.46812E-03,  4.63303E-03,  4.80404E-03,  4.98137E-03,  5.16521E-03,  5.35581E-03,  5.55340E-03,  5.75825E-03,  5.97067E-03,  6.19099E-03,  6.41959E-03,  6.65690E-03,  6.90342E-03,  7.15971E-03,  7.42641E-03,  7.70426E-03,  7.99408E-03,  8.29681E-03,  8.61347E-03,  8.94519E-03,  9.29317E-03,  9.65866E-03,  1.00429E-02,  1.04471E-02,  1.08723E-02,  1.13194E-02,  1.17888E-02,  1.22803E-02,  1.27931E-02,  1.33253E-02,  1.38740E-02,  1.44346E-02,  1.50011E-02,  1.55654E-02,  1.61179E-02,  1.66469E-02,  1.71393E-02,  1.75810E-02,  1.79577E-02,  1.82553E-02,  1.84616E-02,  1.85670E-02,  1.85651E-02,  1.84538E-02,  1.82353E-02,  1.79158E-02,  1.75051E-02,  1.70158E-02,  1.64619E-02,  1.58583E-02,  1.52197E-02,  1.45598E-02,  1.38908E-02,  1.32232E-02,  1.25656E-02,  1.19250E-02,  1.13064E-02,  1.07137E-02,  1.01492E-02,  9.61421E-03,  9.10930E-03,  8.63430E-03,  8.18855E-03,  7.77104E-03,  7.38050E-03,  7.01553E-03,  6.67459E-03,  6.35617E-03,  6.05871E-03,  5.78072E-03,  5.52077E-03,  5.27749E-03,  5.04959E-03,  4.83586E-03,  4.63520E-03,  4.44656E-03,  4.26900E-03,  4.10165E-03,  3.94372E-03,  3.79446E-03,  3.65322E-03,  3.51940E-03,  3.39244E-03,  3.27185E-03,  3.15717E-03,
  4.35846E-03,  4.52237E-03,  4.69251E-03,  4.86907E-03,  5.05227E-03,  5.24233E-03,  5.43948E-03,  5.64397E-03,  5.85610E-03,  6.07617E-03,  6.30454E-03,  6.54161E-03,  6.78784E-03,  7.04377E-03,  7.31001E-03,  7.58729E-03,  7.87643E-03,  8.17839E-03,  8.49426E-03,  8.82528E-03,  9.17282E-03,  9.53839E-03,  9.92362E-03,  1.03302E-02,  1.07598E-02,  1.12141E-02,  1.16945E-02,  1.22022E-02,  1.27375E-02,  1.33003E-02,  1.38892E-02,  1.45015E-02,  1.51327E-02,  1.57764E-02,  1.64237E-02,  1.70633E-02,  1.76816E-02,  1.82625E-02,  1.87884E-02,  1.92410E-02,  1.96023E-02,  1.98561E-02,  1.99896E-02,  1.99944E-02,  1.98675E-02,  1.96119E-02,  1.92357E-02,  1.87519E-02,  1.81769E-02,  1.75288E-02,  1.68266E-02,  1.60885E-02,  1.53311E-02,  1.45690E-02,  1.38142E-02,  1.30766E-02,  1.23635E-02,  1.16801E-02,  1.10299E-02,  1.04151E-02,  9.83633E-03,  9.29361E-03,  8.78614E-03,  8.31268E-03,  7.87163E-03,  7.46119E-03,  7.07944E-03,  6.72444E-03,  6.39425E-03,  6.08699E-03,  5.80087E-03,  5.53419E-03,  5.28536E-03,  5.05290E-03,  4.83545E-03,  4.63174E-03,  4.44063E-03,  4.26108E-03,  4.09213E-03,  3.93290E-03,  3.78263E-03,  3.64058E-03,  3.50613E-03,  3.37869E-03,  3.25772E-03,  3.14276E-03,
  4.40649E-03,  4.57543E-03,  4.75091E-03,  4.93315E-03,  5.12236E-03,  5.31876E-03,  5.52261E-03,  5.73416E-03,  5.95370E-03,  6.18155E-03,  6.41808E-03,  6.66370E-03,  6.91891E-03,  7.18425E-03,  7.46040E-03,  7.74814E-03,  8.04839E-03,  8.36223E-03,  8.69090E-03,  9.03586E-03,  9.39875E-03,  9.78141E-03,  1.01859E-02,  1.06144E-02,  1.10692E-02,  1.15526E-02,  1.20668E-02,  1.26138E-02,  1.31949E-02,  1.38107E-02,  1.44607E-02,  1.51428E-02,  1.58527E-02,  1.65838E-02,  1.73266E-02,  1.80682E-02,  1.87924E-02,  1.94799E-02,  2.01085E-02,  2.06550E-02,  2.10958E-02,  2.14097E-02,  2.15792E-02,  2.15932E-02,  2.14476E-02,  2.11461E-02,  2.07000E-02,  2.01263E-02,  1.94467E-02,  1.86849E-02,  1.78648E-02,  1.70092E-02,  1.61382E-02,  1.52691E-02,  1.44158E-02,  1.35887E-02,  1.27958E-02,  1.20420E-02,  1.13305E-02,  1.06626E-02,  1.00384E-02,  9.45699E-03,  8.91682E-03,  8.41587E-03,  7.95182E-03,  7.52226E-03,  7.12468E-03,  6.75664E-03,  6.41577E-03,  6.09980E-03,  5.80663E-03,  5.53426E-03,  5.28088E-03,  5.04480E-03,  4.82450E-03,  4.61857E-03,  4.42576E-03,  4.24491E-03,  4.07500E-03,  3.91509E-03,  3.76433E-03,  3.62198E-03,  3.48734E-03,  3.35982E-03,  3.23886E-03,  3.12396E-03,
