  2.44235E-03,  2.48710E-03,  2.53417E-03,  2.58377E-03,  2.63609E-03,  2.69136E-03,  2.74983E-03,  2.81174E-03,  2.87738E-03,  2.94701E-03,  3.02093E-03,  3.09946E-03,  3.18293E-03,  3.27164E-03,  3.36596E-03,  3.46622E-03,  3.57276E-03,  3.68593E-03,  3.80606E-03,  3.93346E-03,  4.06844E-03,  4.21124E-03,  4.36210E-03,  4.52118E-03,  4.68859E-03,  4.86435E-03,  5.04841E-03,  5.24057E-03,  5.44053E-03,  5.64785E-03,  5.86189E-03,  6.08186E-03,  6.30675E-03,  6.53534E-03,  6.76619E-03,  6.99761E-03,  7.22768E-03,  7.45425E-03,  7.67497E-03,  7.88730E-03,  8.08854E-03,  8.27592E-03,  8.44664E-03,  8.59796E-03,  8.72724E-03,  8.83211E-03,  8.91046E-03,  8.96061E-03,  8.98132E-03,  8.97184E-03,  8.93197E-03,  8.86206E-03,  8.76297E-03,  8.63603E-03,  8.48301E-03,  8.30600E-03,  8.10736E-03,  7.88966E-03,  7.65552E-03,  7.40762E-03,  7.14857E-03,  6.88090E-03,  6.60698E-03,  6.32903E-03,  6.04906E-03,  5.76887E-03,  5.49008E-03,  5.21407E-03,  4.94205E-03,  4.67503E-03,  4.41385E-03,  4.15919E-03,  3.91161E-03,  3.67151E-03,  3.43920E-03,  3.21488E-03,  2.99869E-03,  2.79066E-03,  2.59080E-03,  2.39904E-03,  2.21528E-03,  2.03937E-03,  1.87117E-03,  1.71048E-03,  1.55710E-03,  1.41082E-03,  1.27140E-03,  1.13864E-03,  1.01228E-03,  8.92106E-04,  7.77880E-04,  6.69374E-04,  5.66362E-04,  4.68624E-04,
  2.44945E-03,  2.49402E-03,  2.54097E-03,  2.59049E-03,  2.64283E-03,  2.69823E-03,  2.75693E-03,  2.81923E-03,  2.88543E-03,  2.95582E-03,  3.03076E-03,  3.11057E-03,  3.19564E-03,  3.28634E-03,  3.38305E-03,  3.48619E-03,  3.59615E-03,  3.71334E-03,  3.83817E-03,  3.97103E-03,  4.11229E-03,  4.26231E-03,  4.42138E-03,  4.58977E-03,  4.76767E-03,  4.95519E-03,  5.15235E-03,  5.35905E-03,  5.57503E-03,  5.79989E-03,  6.03305E-03,  6.27370E-03,  6.52081E-03,  6.77310E-03,  7.02901E-03,  7.28670E-03,  7.54404E-03,  7.79860E-03,  8.04770E-03,  8.28839E-03,  8.51754E-03,  8.73188E-03,  8.92806E-03,  9.10278E-03,  9.25287E-03,  9.37543E-03,  9.46790E-03,  9.52819E-03,  9.55478E-03,  9.54677E-03,  9.50393E-03,  9.42670E-03,  9.31614E-03,  9.17394E-03,  9.00225E-03,  8.80365E-03,  8.58104E-03,  8.33748E-03,  8.07613E-03,  7.80016E-03,  7.51263E-03,  7.21647E-03,  6.91440E-03,  6.60893E-03,  6.30230E-03,  5.99651E-03,  5.69330E-03,  5.39415E-03,  5.10033E-03,  4.81288E-03,  4.53264E-03,  4.26027E-03,  3.99630E-03,  3.74108E-03,  3.49488E-03,  3.25783E-03,  3.02999E-03,  2.81136E-03,  2.60185E-03,  2.40134E-03,  2.20967E-03,  2.02663E-03,  1.85200E-03,  1.68555E-03,  1.52701E-03,  1.37613E-03,  1.23263E-03,  1.09624E-03,  9.66697E-04,  8.43725E-04,  7.27061E-04,  6.16444E-04,  5.11620E-04,  4.12342E-04,
  2.45487E-03,  2.49909E-03,  2.54573E-03,  2.59500E-03,  2.64715E-03,  2.70244E-03,  2.76116E-03,  2.82362E-03,  2.89012E-03,  2.96103E-03,  3.03672E-03,  3.11756E-03,  3.20398E-03,  3.29639E-03,  3.39526E-03,  3.50104E-03,  3.61421E-03,  3.73525E-03,  3.86464E-03,  4.00287E-03,  4.15040E-03,  4.30767E-03,  4.47510E-03,  4.65306E-03,  4.84183E-03,  5.04165E-03,  5.25263E-03,  5.47476E-03,  5.70789E-03,  5.95169E-03,  6.20562E-03,  6.46892E-03,  6.74054E-03,  7.01914E-03,  7.30308E-03,  7.59035E-03,  7.87860E-03,  8.16511E-03,  8.44680E-03,  8.72029E-03,  8.98190E-03,  9.22775E-03,  9.45386E-03,  9.65623E-03,  9.83101E-03,  9.97462E-03,  1.00839E-02,  1.01563E-02,  1.01900E-02,  1.01837E-02,  1.01373E-02,  1.00513E-02,  9.92708E-03,  9.76670E-03,  9.57289E-03,  9.34883E-03,  9.09805E-03,  8.82429E-03,  8.53135E-03,  8.22297E-03,  7.90277E-03,  7.57413E-03,  7.24019E-03,  6.90376E-03,  6.56734E-03,  6.23312E-03,  5.90297E-03,  5.57846E-03,  5.26090E-03,  4.95133E-03,  4.65058E-03,  4.35929E-03,  4.07789E-03,  3.80670E-03,  3.54590E-03,  3.29555E-03,  3.05563E-03,  2.82605E-03,  2.60664E-03,  2.39721E-03,  2.19751E-03,  2.00728E-03,  1.82622E-03,  1.65403E-03,  1.49039E-03,  1.33499E-03,  1.18751E-03,  1.04763E-03,  9.15031E-04,  7.89409E-04,  6.70460E-04,  5.57893E-04,  4.51421E-04,  3.50769E-04,
  2.45855E-03,  2.50223E-03,  2.54836E-03,  2.59716E-03,  2.64890E-03,  2.70386E-03,  2.76234E-03,  2.82467E-03,  2.89122E-03,  2.96235E-03,  3.03848E-03,  3.12005E-03,  3.20750E-03,  3.30133E-03,  3.40205E-03,  3.51019E-03,  3.62629E-03,  3.75092E-03,  3.88467E-03,  4.02810E-03,  4.18179E-03,  4.34630E-03,  4.52216E-03,  4.70987E-03,  4.90984E-03,  5.12244E-03,  5.34791E-03,  5.58638E-03,  5.83782E-03,  6.10199E-03,  6.37846E-03,  6.66650E-03,  6.96510E-03,  7.27292E-03,  7.58820E-03,  7.90880E-03,  8.23214E-03,  8.55517E-03,  8.87440E-03,  9.18591E-03,  9.48540E-03,  9.76828E-03,  1.00297E-02,  1.02650E-02,  1.04692E-02,  1.06380E-02,  1.07675E-02,  1.08545E-02,  1.08967E-02,  1.08925E-02,  1.08418E-02,  1.07452E-02,  1.06044E-02,  1.04223E-02,  1.02020E-02,  9.94773E-03,  9.66369E-03,  9.35447E-03,  9.02467E-03,  8.67875E-03,  8.32096E-03,  7.95523E-03,  7.58514E-03,  7.21384E-03,  6.84412E-03,  6.47833E-03,  6.11848E-03,  5.76620E-03,  5.42281E-03,  5.08934E-03,  4.76659E-03,  4.45510E-03,  4.15524E-03,  3.86724E-03,  3.59116E-03,  3.32698E-03,  3.07457E-03,  2.83374E-03,  2.60423E-03,  2.38575E-03,  2.17797E-03,  1.98053E-03,  1.79308E-03,  1.61522E-03,  1.44660E-03,  1.28681E-03,  1.13550E-03,  9.92284E-04,  8.56806E-04,  7.28715E-04,  6.07669E-04,  4.93340E-04,  3.85410E-04,  2.83576E-04,
  2.46043E-03,  2.50339E-03,  2.54879E-03,  2.59689E-03,  2.64797E-03,  2.70232E-03,  2.76028E-03,  2.82220E-03,  2.88846E-03,  2.95949E-03,  3.03573E-03,  3.11766E-03,  3.20579E-03,  3.30066E-03,  3.40286E-03,  3.51298E-03,  3.63167E-03,  3.75957E-03,  3.89737E-03,  4.04575E-03,  4.20542E-03,  4.37705E-03,  4.56132E-03,  4.75887E-03,  4.97029E-03,  5.19608E-03,  5.43668E-03,  5.69235E-03,  5.96323E-03,  6.24925E-03,  6.55008E-03,  6.86511E-03,  7.19339E-03,  7.53359E-03,  7.88391E-03,  8.24207E-03,  8.60527E-03,  8.97012E-03,  9.33267E-03,  9.68841E-03,  1.00323E-02,  1.03588E-02,  1.06623E-02,  1.09367E-02,  1.11763E-02,  1.13756E-02,  1.15296E-02,  1.16343E-02,  1.16866E-02,  1.16850E-02,  1.16289E-02,  1.15194E-02,  1.13586E-02,  1.11501E-02,  1.08981E-02,  1.06076E-02,  1.02840E-02,  9.93294E-03,  9.55995E-03,  9.17038E-03,  8.76923E-03,  8.36103E-03,  7.94987E-03,  7.53928E-03,  7.13231E-03,  6.73149E-03,  6.33892E-03,  5.95628E-03,  5.58486E-03,  5.22564E-03,  4.87932E-03,  4.54637E-03,  4.22703E-03,  3.92139E-03,  3.62941E-03,  3.35091E-03,  3.08567E-03,  2.83335E-03,  2.59360E-03,  2.36600E-03,  2.15014E-03,  1.94555E-03,  1.75180E-03,  1.56842E-03,  1.39496E-03,  1.23097E-03,  1.07601E-03,  9.29669E-04,  7.91525E-04,  6.61183E-04,  5.38261E-04,  4.22392E-04,  3.13227E-04,  2.10428E-04,
  2.46049E-03,  2.50250E-03,  2.54694E-03,  2.59409E-03,  2.64423E-03,  2.69769E-03,  2.75482E-03,  2.81599E-03,  2.88162E-03,  2.95216E-03,  3.02812E-03,  3.11000E-03,  3.19838E-03,  3.29386E-03,  3.39709E-03,  3.50877E-03,  3.62960E-03,  3.76035E-03,  3.90181E-03,  4.05479E-03,  4.22012E-03,  4.39864E-03,  4.59119E-03,  4.79858E-03,  5.02158E-03,  5.26089E-03,  5.51714E-03,  5.79083E-03,  6.08227E-03,  6.39160E-03,  6.71867E-03,  7.06305E-03,  7.42389E-03,  7.79993E-03,  8.18938E-03,  8.58987E-03,  8.99837E-03,  9.41118E-03,  9.82384E-03,  1.02312E-02,  1.06272E-02,  1.10056E-02,  1.13592E-02,  1.16808E-02,  1.19631E-02,  1.21994E-02,  1.23832E-02,  1.25095E-02,  1.25744E-02,  1.25757E-02,  1.25129E-02,  1.23874E-02,  1.22021E-02,  1.19614E-02,  1.16709E-02,  1.13368E-02,  1.09659E-02,  1.05652E-02,  1.01414E-02,  9.70089E-03,  9.24956E-03,  8.79267E-03,  8.33481E-03,  7.87993E-03,  7.43131E-03,  6.99165E-03,  6.56310E-03,  6.14731E-03,  5.74554E-03,  5.35865E-03,  4.98721E-03,  4.63153E-03,  4.29171E-03,  3.96767E-03,  3.65920E-03,  3.36598E-03,  3.08763E-03,  2.82367E-03,  2.57361E-03,  2.33691E-03,  2.11304E-03,  1.90143E-03,  1.70155E-03,  1.51283E-03,  1.33475E-03,  1.16679E-03,  1.00844E-03,  8.59223E-04,  7.18670E-04,  5.86337E-04,  4.61797E-04,  3.44646E-04,  2.34497E-04,  1.30984E-04,
  2.45869E-03,  2.49952E-03,  2.54276E-03,  2.58869E-03,  2.63760E-03,  2.68984E-03,  2.74579E-03,  2.80584E-03,  2.87044E-03,  2.94009E-03,  3.01531E-03,  3.09668E-03,  3.18482E-03,  3.28040E-03,  3.38415E-03,  3.49684E-03,  3.61929E-03,  3.75236E-03,  3.89697E-03,  4.05407E-03,  4.22465E-03,  4.40970E-03,  4.61026E-03,  4.82733E-03,  5.06191E-03,  5.31493E-03,  5.58726E-03,  5.87965E-03,  6.19270E-03,  6.52677E-03,  6.88200E-03,  7.25816E-03,  7.65462E-03,  8.07025E-03,  8.50333E-03,  8.95147E-03,  9.41148E-03,  9.87933E-03,  1.03501E-02,  1.08177E-02,  1.12754E-02,  1.17154E-02,  1.21293E-02,  1.25079E-02,  1.28424E-02,  1.31240E-02,  1.33445E-02,  1.34975E-02,  1.35778E-02,  1.35826E-02,  1.35114E-02,  1.33660E-02,  1.31502E-02,  1.28699E-02,  1.25321E-02,  1.21451E-02,  1.17173E-02,  1.12574E-02,  1.07735E-02,  1.02733E-02,  9.76384E-03,  9.25101E-03,  8.74003E-03,  8.23522E-03,  7.74008E-03,  7.25742E-03,  6.78938E-03,  6.33754E-03,  5.90300E-03,  5.48649E-03,  5.08836E-03,  4.70874E-03,  4.34750E-03,  4.00437E-03,  3.67893E-03,  3.37068E-03,  3.07904E-03,  2.80338E-03,  2.54304E-03,  2.29734E-03,  2.06562E-03,  1.84720E-03,  1.64142E-03,  1.44763E-03,  1.26522E-03,  1.09358E-03,  9.32145E-04,  7.80360E-04,  6.37705E-04,  5.03684E-04,  3.77827E-04,  2.59687E-04,  1.48842E-04,  4.48932E-05,
  2.45502E-03,  2.49444E-03,  2.53620E-03,  2.58061E-03,  2.62798E-03,  2.67866E-03,  2.73305E-03,  2.79158E-03,  2.85472E-03,  2.92300E-03,  2.99699E-03,  3.07731E-03,  3.16465E-03,  3.25975E-03,  3.36341E-03,  3.47649E-03,  3.59991E-03,  3.73467E-03,  3.88179E-03,  4.04240E-03,  4.21764E-03,  4.40871E-03,  4.61684E-03,  4.84327E-03,  5.08926E-03,  5.35600E-03,  5.64468E-03,  5.95633E-03,  6.29189E-03,  6.65207E-03,  7.03733E-03,  7.44775E-03,  7.88302E-03,  8.34224E-03,  8.82388E-03,  9.32559E-03,  9.84413E-03,  1.03752E-02,  1.09133E-02,  1.14517E-02,  1.19824E-02,  1.24963E-02,  1.29829E-02,  1.34312E-02,  1.38297E-02,  1.41673E-02,  1.44336E-02,  1.46197E-02,  1.47192E-02,  1.47282E-02,  1.46462E-02,  1.44756E-02,  1.42215E-02,  1.38918E-02,  1.34958E-02,  1.30439E-02,  1.25472E-02,  1.20162E-02,  1.14610E-02,  1.08908E-02,  1.03137E-02,  9.73658E-03,  9.16515E-03,  8.60410E-03,  8.05709E-03,  7.52692E-03,  7.01566E-03,  6.52471E-03,  6.05497E-03,  5.60689E-03,  5.18057E-03,  4.77586E-03,  4.39237E-03,  4.02957E-03,  3.68680E-03,  3.36332E-03,  3.05834E-03,  2.77102E-03,  2.50055E-03,  2.24607E-03,  2.00677E-03,  1.78183E-03,  1.57048E-03,  1.37197E-03,  1.18558E-03,  1.01063E-03,  8.46469E-04,  6.92479E-04,  5.48080E-04,  4.12722E-04,  2.85889E-04,  1.67093E-04,  5.58751E-05, -4.81975E-05,
  2.44950E-03,  2.48724E-03,  2.52725E-03,  2.56983E-03,  2.61531E-03,  2.66406E-03,  2.71649E-03,  2.77304E-03,  2.83424E-03,  2.90063E-03,  2.97283E-03,  3.05152E-03,  3.13743E-03,  3.23138E-03,  3.33424E-03,  3.44698E-03,  3.57062E-03,  3.70628E-03,  3.85515E-03,  4.01849E-03,  4.19765E-03,  4.39403E-03,  4.60910E-03,  4.84437E-03,  5.10137E-03,  5.38165E-03,  5.68670E-03,  6.01798E-03,  6.37679E-03,  6.76428E-03,  7.18133E-03,  7.62849E-03,  8.10583E-03,  8.61286E-03,  9.14835E-03,  9.71017E-03,  1.02951E-02,  1.08987E-02,  1.15151E-02,  1.21367E-02,  1.27542E-02,  1.33569E-02,  1.39320E-02,  1.44659E-02,  1.49439E-02,  1.53516E-02,  1.56752E-02,  1.59032E-02,  1.60268E-02,  1.60409E-02,  1.59448E-02,  1.57418E-02,  1.54391E-02,  1.50472E-02,  1.45784E-02,  1.40466E-02,  1.34657E-02,  1.28489E-02,  1.22088E-02,  1.15561E-02,  1.09004E-02,  1.02493E-02,  9.60914E-03,  8.98484E-03,  8.38011E-03,  7.79764E-03,  7.23926E-03,  6.70609E-03,  6.19869E-03,  5.71716E-03,  5.26125E-03,  4.83044E-03,  4.42401E-03,  4.04111E-03,  3.68080E-03,  3.34204E-03,  3.02381E-03,  2.72504E-03,  2.44471E-03,  2.18178E-03,  1.93527E-03,  1.70422E-03,  1.48773E-03,  1.28494E-03,  1.09501E-03,  9.17187E-04,  7.50731E-04,  5.94959E-04,  4.49229E-04,  3.12936E-04,  1.85516E-04,  6.64382E-05, -4.47935E-05, -1.48644E-04,
  2.44214E-03,  2.47793E-03,  2.51589E-03,  2.55632E-03,  2.59955E-03,  2.64596E-03,  2.69598E-03,  2.75009E-03,  2.80882E-03,  2.87276E-03,  2.94256E-03,  3.01894E-03,  3.10272E-03,  3.19475E-03,  3.29601E-03,  3.40756E-03,  3.53053E-03,  3.66618E-03,  3.81585E-03,  3.98098E-03,  4.16311E-03,  4.36389E-03,  4.58505E-03,  4.82838E-03,  5.09576E-03,  5.38910E-03,  5.71031E-03,  6.06128E-03,  6.44383E-03,  6.85961E-03,  7.31006E-03,  7.79629E-03,  8.31897E-03,  8.87815E-03,  9.47311E-03,  1.01021E-02,  1.07623E-02,  1.14491E-02,  1.21564E-02,  1.28759E-02,  1.35970E-02,  1.43070E-02,  1.49905E-02,  1.56303E-02,  1.62079E-02,  1.67042E-02,  1.71010E-02,  1.73826E-02,  1.75369E-02,  1.75572E-02,  1.74423E-02,  1.71972E-02,  1.68318E-02,  1.63605E-02,  1.58001E-02,  1.51686E-02,  1.44841E-02,  1.37635E-02,  1.30217E-02,  1.22717E-02,  1.15244E-02,  1.07883E-02,  1.00701E-02,  9.37485E-03,  8.70612E-03,  8.06629E-03,  7.45680E-03,  6.87830E-03,  6.33088E-03,  5.81415E-03,  5.32739E-03,  4.86965E-03,  4.43980E-03,  4.03658E-03,  3.65869E-03,  3.30481E-03,  2.97359E-03,  2.66374E-03,  2.37397E-03,  2.10307E-03,  1.84986E-03,  1.61323E-03,  1.39214E-03,  1.18559E-03,  9.92659E-04,  8.12477E-04,  6.44234E-04,  4.87170E-04,  3.40581E-04,  2.03806E-04,  7.62340E-05, -4.27088E-05, -1.53555E-04, -2.56803E-04,
