  2.55350E-03,  2.59278E-03,  2.63269E-03,  2.67328E-03,  2.71462E-03,  2.75676E-03,  2.79979E-03,  2.84381E-03,  2.88891E-03,  2.93522E-03,  2.98288E-03,  3.03200E-03,  3.08276E-03,  3.13529E-03,  3.18975E-03,  3.24630E-03,  3.30508E-03,  3.36619E-03,  3.42975E-03,  3.49579E-03,  3.56431E-03,  3.63522E-03,  3.70837E-03,  3.78349E-03,  3.86016E-03,  3.93786E-03,  4.01587E-03,  4.09331E-03,  4.16911E-03,  4.24198E-03,  4.31046E-03,  4.37287E-03,  4.42736E-03,  4.47194E-03,  4.50447E-03,  4.52278E-03,  4.52467E-03,  4.50797E-03,  4.47067E-03,  4.41093E-03,  4.32719E-03,  4.21820E-03,  4.08311E-03,  3.92148E-03,  3.73333E-03,  3.51912E-03,  3.27976E-03,  3.01655E-03,  2.73118E-03,  2.42565E-03,  2.10221E-03,  1.76330E-03,  1.41148E-03,  1.04940E-03,  6.79688E-04,  3.04961E-04, -7.22552E-05, -4.49542E-04, -8.24616E-04, -1.19535E-03, -1.55978E-03, -1.91613E-03, -2.26278E-03, -2.59832E-03, -2.92149E-03, -3.23121E-03, -3.52660E-03, -3.80691E-03, -4.07156E-03, -4.32013E-03, -4.55233E-03, -4.76801E-03, -4.96714E-03, -5.14980E-03, -5.31618E-03, -5.46658E-03, -5.60134E-03, -5.72092E-03, -5.82580E-03, -5.91654E-03, -5.99372E-03, -6.05798E-03, -6.10995E-03, -6.15030E-03, -6.17969E-03, -6.19881E-03, -6.20831E-03, -6.20885E-03, -6.20108E-03, -6.18562E-03, -6.16309E-03, -6.13405E-03, -6.09909E-03, -6.05872E-03,
  2.63701E-03,  2.67896E-03,  2.72162E-03,  2.76504E-03,  2.80929E-03,  2.85446E-03,  2.90063E-03,  2.94792E-03,  2.99646E-03,  3.04638E-03,  3.09784E-03,  3.15102E-03,  3.20610E-03,  3.26329E-03,  3.32279E-03,  3.38481E-03,  3.44955E-03,  3.51720E-03,  3.58791E-03,  3.66182E-03,  3.73898E-03,  3.81940E-03,  3.90296E-03,  3.98946E-03,  4.07852E-03,  4.16963E-03,  4.26207E-03,  4.35491E-03,  4.44699E-03,  4.53693E-03,  4.62306E-03,  4.70349E-03,  4.77609E-03,  4.83852E-03,  4.88830E-03,  4.92281E-03,  4.93941E-03,  4.93551E-03,  4.90863E-03,  4.85651E-03,  4.77722E-03,  4.66923E-03,  4.53143E-03,  4.36328E-03,  4.16475E-03,  3.93637E-03,  3.67921E-03,  3.39483E-03,  3.08525E-03,  2.75283E-03,  2.40023E-03,  2.03035E-03,  1.64619E-03,  1.25080E-03,  8.47257E-04,  4.38540E-04,  2.75297E-05, -3.83044E-04, -7.90622E-04, -1.19284E-03, -1.58754E-03, -1.97276E-03, -2.34676E-03, -2.70800E-03, -3.05516E-03, -3.38710E-03, -3.70289E-03, -4.00176E-03, -4.28315E-03, -4.54663E-03, -4.79196E-03, -5.01902E-03, -5.22785E-03, -5.41860E-03, -5.59152E-03, -5.74700E-03, -5.88547E-03, -6.00747E-03, -6.11358E-03, -6.20447E-03, -6.28080E-03, -6.34331E-03, -6.39272E-03, -6.42979E-03, -6.45528E-03, -6.46993E-03, -6.47449E-03, -6.46969E-03, -6.45625E-03, -6.43484E-03, -6.40613E-03, -6.37076E-03, -6.32934E-03, -6.28244E-03,
  2.72297E-03,  2.76770E-03,  2.81322E-03,  2.85958E-03,  2.90686E-03,  2.95516E-03,  3.00458E-03,  3.05524E-03,  3.10730E-03,  3.16092E-03,  3.21630E-03,  3.27363E-03,  3.33317E-03,  3.39514E-03,  3.45983E-03,  3.52750E-03,  3.59842E-03,  3.67287E-03,  3.75110E-03,  3.83332E-03,  3.91968E-03,  4.01028E-03,  4.10509E-03,  4.20398E-03,  4.30666E-03,  4.41262E-03,  4.52118E-03,  4.63138E-03,  4.74199E-03,  4.85149E-03,  4.95803E-03,  5.05948E-03,  5.15339E-03,  5.23703E-03,  5.30746E-03,  5.36158E-03,  5.39620E-03,  5.40817E-03,  5.39446E-03,  5.35230E-03,  5.27928E-03,  5.17347E-03,  5.03351E-03,  4.85868E-03,  4.64890E-03,  4.40480E-03,  4.12765E-03,  3.81935E-03,  3.48229E-03,  3.11933E-03,  2.73364E-03,  2.32863E-03,  1.90784E-03,  1.47486E-03,  1.03322E-03,  5.86350E-04,  1.37536E-04, -3.10145E-04, -7.53832E-04, -1.19090E-03, -1.61898E-03, -2.03593E-03, -2.43988E-03, -2.82917E-03, -3.20240E-03, -3.55838E-03, -3.89614E-03, -4.21491E-03, -4.51413E-03, -4.79342E-03, -5.05255E-03, -5.29149E-03, -5.51032E-03, -5.70928E-03, -5.88873E-03, -6.04912E-03, -6.19102E-03, -6.31506E-03, -6.42193E-03, -6.51240E-03, -6.58727E-03, -6.64735E-03, -6.69349E-03, -6.72654E-03, -6.74735E-03, -6.75676E-03, -6.75561E-03, -6.74470E-03, -6.72481E-03, -6.69670E-03, -6.66109E-03, -6.61868E-03, -6.57011E-03, -6.51601E-03,
  2.81148E-03,  2.85912E-03,  2.90761E-03,  2.95703E-03,  3.00745E-03,  3.05899E-03,  3.11175E-03,  3.16589E-03,  3.22156E-03,  3.27898E-03,  3.33835E-03,  3.39993E-03,  3.46399E-03,  3.53086E-03,  3.60084E-03,  3.67431E-03,  3.75161E-03,  3.83310E-03,  3.91916E-03,  4.01008E-03,  4.10617E-03,  4.20761E-03,  4.31451E-03,  4.42684E-03,  4.54440E-03,  4.66677E-03,  4.79329E-03,  4.92301E-03,  5.05464E-03,  5.18653E-03,  5.31666E-03,  5.44262E-03,  5.56158E-03,  5.67038E-03,  5.76555E-03,  5.84338E-03,  5.90003E-03,  5.93165E-03,  5.93452E-03,  5.90522E-03,  5.84074E-03,  5.73867E-03,  5.59727E-03,  5.41561E-03,  5.19359E-03,  4.93194E-03,  4.63220E-03,  4.29667E-03,  3.92827E-03,  3.53043E-03,  3.10697E-03,  2.66194E-03,  2.19955E-03,  1.72398E-03,  1.23933E-03,  7.49555E-04,  2.58381E-04, -2.30722E-04, -7.14561E-04, -1.19024E-03, -1.65515E-03, -2.10699E-03, -2.54372E-03, -2.96361E-03, -3.36515E-03, -3.74713E-03, -4.10855E-03, -4.44863E-03, -4.76685E-03, -5.06284E-03, -5.33645E-03, -5.58772E-03, -5.81681E-03, -6.02406E-03, -6.20993E-03, -6.37501E-03, -6.51995E-03, -6.64553E-03, -6.75258E-03, -6.84197E-03, -6.91463E-03, -6.97149E-03, -7.01353E-03, -7.04171E-03, -7.05697E-03, -7.06028E-03, -7.05254E-03, -7.03465E-03, -7.00747E-03, -6.97183E-03, -6.92851E-03, -6.87827E-03, -6.82181E-03, -6.75980E-03,
  2.90266E-03,  2.95332E-03,  3.00492E-03,  3.05752E-03,  3.11120E-03,  3.16609E-03,  3.22230E-03,  3.28000E-03,  3.33939E-03,  3.40067E-03,  3.46410E-03,  3.52999E-03,  3.59866E-03,  3.67047E-03,  3.74584E-03,  3.82520E-03,  3.90901E-03,  3.99773E-03,  4.09186E-03,  4.19185E-03,  4.29813E-03,  4.41104E-03,  4.53085E-03,  4.65767E-03,  4.79142E-03,  4.93182E-03,  5.07828E-03,  5.22988E-03,  5.38529E-03,  5.54278E-03,  5.70013E-03,  5.85462E-03,  6.00304E-03,  6.14170E-03,  6.26650E-03,  6.37301E-03,  6.45658E-03,  6.51249E-03,  6.53618E-03,  6.52336E-03,  6.47028E-03,  6.37391E-03,  6.23204E-03,  6.04347E-03,  5.80804E-03,  5.52664E-03,  5.20118E-03,  4.83446E-03,  4.43005E-03,  3.99216E-03,  3.52537E-03,  3.03458E-03,  2.52473E-03,  2.00077E-03,  1.46745E-03,  9.29317E-04,  3.90605E-04, -1.44787E-04, -6.73309E-04, -1.19177E-03, -1.69734E-03, -2.18753E-03, -2.66017E-03, -3.11341E-03, -3.54570E-03, -3.95578E-03, -4.34264E-03, -4.70552E-03, -5.04391E-03, -5.35753E-03, -5.64629E-03, -5.91030E-03, -6.14985E-03, -6.36539E-03, -6.55750E-03, -6.72690E-03, -6.87441E-03, -7.00092E-03, -7.10742E-03, -7.19493E-03, -7.26451E-03, -7.31724E-03, -7.35423E-03, -7.37655E-03, -7.38529E-03, -7.38149E-03, -7.36618E-03, -7.34035E-03, -7.30494E-03, -7.26085E-03, -7.20894E-03, -7.15003E-03, -7.08486E-03, -7.01415E-03,
  2.99662E-03,  3.05046E-03,  3.10530E-03,  3.16121E-03,  3.21828E-03,  3.27663E-03,  3.33641E-03,  3.39777E-03,  3.46094E-03,  3.52616E-03,  3.59371E-03,  3.66395E-03,  3.73725E-03,  3.81405E-03,  3.89483E-03,  3.98013E-03,  4.07051E-03,  4.16658E-03,  4.26897E-03,  4.37830E-03,  4.49516E-03,  4.62011E-03,  4.75359E-03,  4.89591E-03,  5.04719E-03,  5.20731E-03,  5.37580E-03,  5.55182E-03,  5.73409E-03,  5.92077E-03,  6.10947E-03,  6.29716E-03,  6.48019E-03,  6.65428E-03,  6.81459E-03,  6.95580E-03,  7.07226E-03,  7.15821E-03,  7.20796E-03,  7.21617E-03,  7.17813E-03,  7.08996E-03,  6.94889E-03,  6.75336E-03,  6.50314E-03,  6.19934E-03,  5.84434E-03,  5.44161E-03,  4.99558E-03,  4.51140E-03,  3.99468E-03,  3.45128E-03,  2.88712E-03,  2.30801E-03,  1.71948E-03,  1.12675E-03,  5.34618E-04, -5.25448E-05, -6.30815E-04, -1.19671E-03, -1.74715E-03, -2.27949E-03, -2.79142E-03, -3.28102E-03, -3.74667E-03, -4.18710E-03, -4.60128E-03, -4.98851E-03, -5.34831E-03, -5.68048E-03, -5.98501E-03, -6.26214E-03, -6.51227E-03, -6.73599E-03, -6.93404E-03, -7.10729E-03, -7.25673E-03, -7.38342E-03, -7.48850E-03, -7.57318E-03, -7.63866E-03, -7.68620E-03, -7.71704E-03, -7.73239E-03, -7.73348E-03, -7.72147E-03, -7.69750E-03, -7.66265E-03, -7.61796E-03, -7.56442E-03, -7.50295E-03, -7.43443E-03, -7.35967E-03, -7.27943E-03,
  3.09351E-03,  3.15068E-03,  3.20892E-03,  3.26829E-03,  3.32888E-03,  3.39083E-03,  3.45427E-03,  3.51940E-03,  3.58643E-03,  3.65564E-03,  3.72737E-03,  3.80197E-03,  3.87991E-03,  3.96167E-03,  4.04784E-03,  4.13906E-03,  4.23601E-03,  4.33945E-03,  4.45018E-03,  4.56902E-03,  4.69676E-03,  4.83420E-03,  4.98203E-03,  5.14081E-03,  5.31092E-03,  5.49245E-03,  5.68516E-03,  5.88836E-03,  6.10082E-03,  6.32070E-03,  6.54544E-03,  6.77172E-03,  6.99541E-03,  7.21154E-03,  7.41440E-03,  7.59762E-03,  7.75433E-03,  7.87741E-03,  7.95980E-03,  7.99477E-03,  7.97635E-03,  7.89962E-03,  7.76100E-03,  7.55851E-03,  7.29185E-03,  6.96240E-03,  6.57316E-03,  6.12853E-03,  5.63404E-03,  5.09604E-03,  4.52143E-03,  3.91731E-03,  3.29076E-03,  2.64861E-03,  1.99731E-03,  1.34285E-03,  6.90637E-04,  4.55420E-05, -5.88124E-04, -1.20658E-03, -1.80654E-03, -2.38517E-03, -2.94009E-03, -3.46928E-03, -3.97110E-03, -4.44426E-03, -4.88777E-03, -5.30095E-03, -5.68342E-03, -6.03505E-03, -6.35595E-03, -6.64649E-03, -6.90722E-03, -7.13891E-03, -7.34246E-03, -7.51893E-03, -7.66950E-03, -7.79543E-03, -7.89807E-03, -7.97878E-03, -8.03898E-03, -8.08008E-03, -8.10350E-03, -8.11062E-03, -8.10279E-03, -8.08131E-03, -8.04745E-03, -8.00239E-03, -7.94728E-03, -7.88317E-03, -7.81108E-03, -7.73194E-03, -7.64663E-03, -7.55595E-03,
  3.19348E-03,  3.25416E-03,  3.31596E-03,  3.37895E-03,  3.44323E-03,  3.50891E-03,  3.57614E-03,  3.64513E-03,  3.71612E-03,  3.78938E-03,  3.86529E-03,  3.94427E-03,  4.02680E-03,  4.11348E-03,  4.20495E-03,  4.30199E-03,  4.40541E-03,  4.51614E-03,  4.63518E-03,  4.76355E-03,  4.90233E-03,  5.05258E-03,  5.21530E-03,  5.39139E-03,  5.58153E-03,  5.78617E-03,  6.00533E-03,  6.23858E-03,  6.48486E-03,  6.74236E-03,  7.00845E-03,  7.27951E-03,  7.55089E-03,  7.81689E-03,  8.07079E-03,  8.30492E-03,  8.51092E-03,  8.67999E-03,  8.80325E-03,  8.87224E-03,  8.87930E-03,  8.81814E-03,  8.68416E-03,  8.47478E-03,  8.18961E-03,  7.83047E-03,  7.40119E-03,  6.90737E-03,  6.35600E-03,  5.75502E-03,  5.11295E-03,  4.43842E-03,  3.73992E-03,  3.02554E-03,  2.30277E-03,  1.57842E-03,  8.58598E-04,  1.48670E-04, -5.46664E-04, -1.22335E-03, -1.87790E-03, -2.50736E-03, -3.10924E-03, -3.68151E-03, -4.22250E-03, -4.73093E-03, -5.20586E-03, -5.64667E-03, -6.05307E-03, -6.42504E-03, -6.76284E-03, -7.06699E-03, -7.33823E-03, -7.57751E-03, -7.78595E-03, -7.96483E-03, -8.11555E-03, -8.23960E-03, -8.33853E-03, -8.41395E-03, -8.46747E-03, -8.50071E-03, -8.51527E-03, -8.51270E-03, -8.49451E-03, -8.46217E-03, -8.41704E-03, -8.36045E-03, -8.29364E-03, -8.21775E-03, -8.13388E-03, -8.04303E-03, -7.94613E-03, -7.84403E-03,
  3.29670E-03,  3.36108E-03,  3.42663E-03,  3.49343E-03,  3.56156E-03,  3.63114E-03,  3.70232E-03,  3.77529E-03,  3.85031E-03,  3.92768E-03,  4.00780E-03,  4.09112E-03,  4.17818E-03,  4.26966E-03,  4.36629E-03,  4.46896E-03,  4.57865E-03,  4.69646E-03,  4.82361E-03,  4.96138E-03,  5.11117E-03,  5.27435E-03,  5.45232E-03,  5.64636E-03,  5.85762E-03,  6.08693E-03,  6.33476E-03,  6.60103E-03,  6.88497E-03,  7.18496E-03,  7.49832E-03,  7.82122E-03,  8.14851E-03,  8.47366E-03,  8.78878E-03,  9.08469E-03,  9.35115E-03,  9.57724E-03,  9.75179E-03,  9.86400E-03,  9.90407E-03,  9.86383E-03,  9.73731E-03,  9.52118E-03,  9.21496E-03,  8.82104E-03,  8.34441E-03,  7.79231E-03,  7.17365E-03,  6.49847E-03,  5.77732E-03,  5.02079E-03,  4.23909E-03,  3.44175E-03,  2.63746E-03,  1.83396E-03,  1.03804E-03,  2.55593E-04, -5.08339E-04, -1.24946E-03, -1.96413E-03, -2.64932E-03, -3.30248E-03, -3.92156E-03, -4.50491E-03, -5.05130E-03, -5.55983E-03, -6.02999E-03, -6.46159E-03, -6.85475E-03, -7.20990E-03, -7.52774E-03, -7.80923E-03, -8.05556E-03, -8.26808E-03, -8.44834E-03, -8.59798E-03, -8.71877E-03, -8.81252E-03, -8.88107E-03, -8.92629E-03, -8.95002E-03, -8.95406E-03, -8.94016E-03, -8.91000E-03, -8.86521E-03, -8.80730E-03, -8.73771E-03, -8.65779E-03, -8.56879E-03, -8.47188E-03, -8.36813E-03, -8.25852E-03, -8.14396E-03,
  3.40335E-03,  3.47165E-03,  3.54119E-03,  3.61201E-03,  3.68419E-03,  3.75785E-03,  3.83313E-03,  3.91022E-03,  3.98938E-03,  4.07093E-03,  4.15526E-03,  4.24288E-03,  4.33438E-03,  4.43050E-03,  4.53207E-03,  4.64009E-03,  4.75572E-03,  4.88025E-03,  5.01514E-03,  5.16199E-03,  5.32250E-03,  5.49849E-03,  5.69178E-03,  5.90419E-03,  6.13736E-03,  6.39274E-03,  6.67133E-03,  6.97359E-03,  7.29921E-03,  7.64689E-03,  8.01408E-03,  8.39684E-03,  8.78955E-03,  9.18481E-03,  9.57341E-03,  9.94434E-03,  1.02851E-02,  1.05821E-02,  1.08211E-02,  1.09883E-02,  1.10711E-02,  1.10587E-02,  1.09434E-02,  1.07207E-02,  1.03902E-02,  9.95497E-03,  9.42173E-03,  8.79989E-03,  8.10097E-03,  7.33774E-03,  6.52341E-03,  5.67099E-03,  4.79277E-03,  3.89998E-03,  3.00264E-03,  2.10948E-03,  1.22798E-03,  3.64500E-04, -4.75636E-04, -1.28796E-03, -2.06875E-03, -2.81494E-03, -3.52400E-03, -4.19388E-03, -4.82300E-03, -5.41017E-03, -5.95460E-03, -6.45586E-03, -6.91391E-03, -7.32904E-03, -7.70187E-03, -8.03334E-03, -8.32464E-03, -8.57724E-03, -8.79278E-03, -8.97312E-03, -9.12020E-03, -9.23608E-03, -9.32288E-03, -9.38274E-03, -9.41777E-03, -9.43007E-03, -9.42169E-03, -9.39459E-03, -9.35064E-03, -9.29164E-03, -9.21924E-03, -9.13504E-03, -9.04048E-03, -8.93691E-03, -8.82559E-03, -8.70765E-03, -8.58413E-03, -8.45598E-03,
